theta,A2,a,b,z,phi1,phi2,status
30.0,-2.0,9.0,7.0,1.0,60.0,70.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,80.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,90.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,100.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,110.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,120.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,130.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,140.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,150.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,160.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,170.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,180.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,190.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,200.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,210.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,220.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,230.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,240.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,250.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,260.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,270.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,280.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,290.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,300.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,310.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,320.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,330.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,340.0,NotYet
30.0,-2.0,9.0,7.0,1.0,60.0,350.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,0.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,10.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,20.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,30.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,40.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,50.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,60.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,70.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,80.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,90.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,100.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,110.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,120.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,130.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,140.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,150.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,160.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,170.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,180.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,190.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,200.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,210.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,220.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,230.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,240.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,250.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,260.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,270.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,280.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,290.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,300.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,310.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,320.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,330.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,340.0,NotYet
30.0,-2.0,9.0,6.9,1.2,60.0,350.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,0.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,10.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,20.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,30.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,40.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,50.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,60.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,70.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,80.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,90.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,100.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,110.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,120.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,130.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,140.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,150.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,160.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,170.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,180.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,190.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,200.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,210.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,220.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,230.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,240.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,250.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,260.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,270.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,280.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,290.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,300.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,310.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,320.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,330.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,340.0,NotYet
30.0,-2.0,9.0,6.9,1.4,60.0,350.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,0.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,10.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,20.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,30.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,40.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,50.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,60.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,70.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,80.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,90.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,100.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,110.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,120.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,130.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,140.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,150.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,160.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,170.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,180.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,190.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,200.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,210.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,220.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,230.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,240.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,250.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,260.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,270.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,280.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,290.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,300.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,310.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,320.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,330.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,340.0,NotYet
30.0,-2.0,9.0,6.8,1.6,60.0,350.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,0.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,10.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,20.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,30.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,40.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,50.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,60.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,70.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,80.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,90.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,100.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,110.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,120.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,130.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,140.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,150.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,160.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,170.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,180.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,190.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,200.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,210.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,220.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,230.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,240.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,250.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,260.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,270.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,280.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,290.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,300.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,310.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,320.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,330.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,340.0,NotYet
30.0,-2.0,9.0,6.8,1.8,60.0,350.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,0.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,10.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,20.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,30.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,40.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,50.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,60.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,70.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,80.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,90.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,100.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,110.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,120.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,130.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,140.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,150.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,160.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,170.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,180.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,190.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,200.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,210.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,220.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,230.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,240.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,250.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,260.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,270.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,280.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,290.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,300.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,310.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,320.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,330.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,340.0,NotYet
30.0,-2.0,9.1,6.7,2.0,60.0,350.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,0.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,10.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,20.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,30.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,40.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,50.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,60.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,70.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,80.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,90.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,100.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,110.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,120.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,130.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,140.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,150.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,160.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,170.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,180.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,190.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,200.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,210.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,220.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,230.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,240.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,250.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,260.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,270.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,280.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,290.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,300.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,310.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,320.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,330.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,340.0,NotYet
30.0,-2.0,10.0,6.0,2.2,10.0,350.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,0.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,10.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,20.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,30.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,40.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,50.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,60.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,70.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,80.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,90.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,100.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,110.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,120.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,130.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,140.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,150.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,160.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,170.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,180.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,190.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,200.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,210.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,220.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,230.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,240.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,250.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,260.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,270.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,280.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,290.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,300.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,310.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,320.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,330.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,340.0,NotYet
30.0,-2.0,9.8,5.9,2.4,10.0,350.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,0.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,10.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,20.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,30.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,40.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,50.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,60.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,70.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,80.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,90.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,100.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,110.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,120.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,130.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,140.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,150.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,160.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,170.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,180.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,190.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,200.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,210.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,220.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,230.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,240.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,250.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,260.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,270.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,280.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,290.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,300.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,310.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,320.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,330.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,340.0,NotYet
30.0,-2.0,9.7,6.0,2.6,10.0,350.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,0.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,10.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,20.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,30.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,40.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,50.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,60.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,70.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,80.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,90.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,100.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,110.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,120.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,130.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,140.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,150.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,160.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,170.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,180.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,190.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,200.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,210.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,220.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,230.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,240.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,250.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,260.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,270.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,280.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,290.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,300.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,310.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,320.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,330.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,340.0,NotYet
30.0,-2.0,9.7,6.2,2.8,10.0,350.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,0.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,10.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,20.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,30.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,40.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,50.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,60.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,70.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,80.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,90.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,100.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,110.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,120.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,130.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,140.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,150.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,160.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,170.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,180.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,190.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,200.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,210.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,220.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,230.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,240.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,250.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,260.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,270.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,280.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,290.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,300.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,310.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,320.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,330.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,340.0,NotYet
30.0,0.0,9.0,7.2,0.8,60.0,350.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,0.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,10.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,20.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,30.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,40.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,50.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,60.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,70.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,80.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,90.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,100.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,110.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,120.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,130.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,140.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,150.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,160.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,170.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,180.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,190.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,200.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,210.0,NotYet
30.0,0.0,9.0,7.1,1.0,60.0,220.0,NotYet
